tweet_id	text	name	source	rating_numerator	rating_denominator	dog_stage	jpg_url	img_num	p1	p1_conf	p1_dog	p2	p2_conf	p2_dog	p3	p3_conf	p3_dog	dog_breed	created_at	favorite_count	retweet_count	lang
807010152071229440	This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX	Lennon	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg	1	golden_retriever	0.610807	True	Irish_setter	0.213642	True	Welsh_springer_spaniel	0.0318866	True	golden_retriever	2016-12-08 23:53:08	13864	4167	en
806542213899489280	This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h	Waffles	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg	1	vizsla	0.938617	True	Brittany_spaniel	0.0367389	True	Chesapeake_Bay_retriever	0.00397149	True	vizsla	2016-12-07 16:53:43	10845	2567	en
806219024703037440	We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi	Incredibly	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg	1	chow	0.835102	True	Pomeranian	0.0407829	True	Eskimo_dog	0.0212745	True	chow	2016-12-06 19:29:28	6829	1293	en
805932879469572096	This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8	Major	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg	1	Norwegian_elkhound	0.657967	True	keeshond	0.31913600000000003	True	Leonberg	0.00794674	True	Norwegian_elkhound	2016-12-06 00:32:26	8793	2078	en
805826884734976000	This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18	Duke	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg	1	Siberian_husky	0.248926	True	American_Staffordshire_terrier	0.0983133	True	Eskimo_dog	0.0801885	True	Siberian_husky	2016-12-05 17:31:15	6999	1994	en
805520635690676224	This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ	Zeke	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg	1	malinois	0.643147	True	German_shepherd	0.186642	True	Border_terrier	0.109345	True	malinois	2016-12-04 21:14:20	6107	1791	en
805487436403003392	Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl	Sansa	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg	3	shield	0.58783	False	barrel	0.0901799	False	sundial	0.06919860000000001	False		2016-12-04 19:02:24	9324	2753	en
804738756058218496	This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ	Django	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg	1	Tibetan_mastiff	0.91579	True	German_shepherd	0.0624797	True	Leonberg	0.00829749	True	Tibetan_mastiff	2016-12-02 17:27:25	14572	4182	en
803773340896923648	This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt	Diogi	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	puppo,puppo	https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg	2	miniature_pinscher	0.817066	True	redbone	0.0597065	True	Irish_terrier	0.0341952	True	miniature_pinscher	2016-11-30 01:31:12	10683	3012	en
803638050916102144	Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX	None	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	pupper,None,pupper,None	https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg	1	Labrador_retriever	0.372776	True	golden_retriever	0.343666	True	Great_Pyrenees	0.0672423	True	Labrador_retriever	2016-11-29 16:33:36	11662	4496	en
803276597545603072	This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL	Winston	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg	1	Pembroke	0.457086	True	chow	0.30780100000000005	True	golden_retriever	0.0499882	True	Pembroke	2016-11-28 16:37:19	10657	2680	en
802952499103731712	This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh	Marley	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg	1	chow	0.944032	True	golden_retriever	0.0172398	True	Pomeranian	0.0120848	True	chow	2016-11-27 19:09:28	9603	2188	en
802572683846291456	This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv	Winnie	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg	1	golden_retriever	0.610171	True	Labrador_retriever	0.173252	True	cocker_spaniel	0.163257	True	golden_retriever	2016-11-26 18:00:13	9499	2719	en
802239329049477120	This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87	Loki	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	puppo,puppo	https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg	2	Eskimo_dog	0.482498	True	Siberian_husky	0.335774	True	malamute	0.134589	True	Eskimo_dog	2016-11-25 19:55:35	9648	2840	en
801958328846974976	This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65	Ronnie	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg	1	Staffordshire_bullterrier	0.327887	True	American_Staffordshire_terrier	0.271916	True	Labrador_retriever	0.247619	True	Staffordshire_bullterrier	2016-11-25 01:18:59	8202	1860	en
801538201127157760	This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe	Wallace	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg	1	Pembroke	0.550506	True	Cardigan	0.306612	True	Shetland_sheepdog	0.054229999999999993	True	Pembroke	2016-11-23 21:29:33	8728	2233	en
801285448605831168	oh h*ck 10/10 https://t.co/bC69RrW559	None	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	10.0	10.0	None	https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg	1	minivan	0.789376	False	beach_wagon	0.081125	False	convertible	0.0645338	False		2016-11-23 04:45:12	6436	907	en
801167903437357056	This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey	Milo	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg	1	cocker_spaniel	0.74022	True	Dandie_Dinmont	0.061604499999999986	True	English_setter	0.0413314	True	cocker_spaniel	2016-11-22 20:58:07	26058	6463	en
801115127852503040	This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj	Bones	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	pupper,None,doggo,None,pupper,None	https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg	1	dalmatian	0.823356	True	English_setter	0.0946019	True	bluetick	0.0219534	True	dalmatian	2016-11-22 17:28:25	8599	2273	en
800751577355128832	Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG	Mauve	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg	2	cocker_spaniel	0.771984	True	miniature_poodle	0.07665280000000001	True	toy_poodle	0.0396183	True	cocker_spaniel	2016-11-21 17:23:47	11174	3019	en
800513324630806528	This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm	Chef	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg	1	Pembroke	0.8289040000000001	True	Cardigan	0.167373	True	Chihuahua	0.0007659339999999999	True	Pembroke	2016-11-21 01:37:04	13980	3282	en
800141422401830912	This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg	Peaches	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg	3	golden_retriever	0.938048	True	kuvasz	0.0251195	True	Labrador_retriever	0.0229773	True	golden_retriever	2016-11-20 00:59:15	16300	2789	en
799422933579902976	This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ	Longfellow	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg	1	miniature_pinscher	0.58363	True	redbone	0.276095	True	toy_terrier	0.0185501	True	miniature_pinscher	2016-11-18 01:24:14	8555	2082	en
799063482566066176	This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm	Mister	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg	2	Norfolk_terrier	0.334436	True	Norwich_terrier	0.231573	True	Australian_terrier	0.21420300000000006	True	Norfolk_terrier	2016-11-17 01:35:54	8589	2681	en
798933969379225600	This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL	Iroh	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg	1	Siberian_husky	0.703224	True	Eskimo_dog	0.22935100000000005	True	malamute	0.0443508	True	Siberian_husky	2016-11-16 17:01:16	13983	4869	en
798925684722855936	This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu	Shadow	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg	1	West_Highland_white_terrier	0.539463	True	cairn	0.184897	True	Norfolk_terrier	0.163024	True	West_Highland_white_terrier	2016-11-16 16:28:21	7917	1554	en
798209839306514432	This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81	Cooper	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg	1	Pekinese	0.524583	True	Shih-Tzu	0.102931	True	Pomeranian	0.0978931	True	Pekinese	2016-11-14 17:03:50	11036	2779	en
797545162159308800	This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB	Cassie	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg	1	Pembroke	0.954089	True	Cardigan	0.033643900000000004	True	papillon	0.00973566	True	Pembroke	2016-11-12 21:02:38	15450	5282	en
797236660651966464	This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi	Pancake	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg	2	collie	0.767005	True	Border_collie	0.100844	True	kelpie	0.0483681	True	collie	2016-11-12 00:36:46	21261	7228	en
796759840936919040	Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI	Romeo	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg	1	American_Staffordshire_terrier	0.463996	True	Staffordshire_bullterrier	0.155566	True	Weimaraner	0.137587	True	American_Staffordshire_terrier	2016-11-10 17:02:03	12619	3326	en
796484825502875648	Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV	None	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	doggo	https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg	1	cocker_spaniel	0.116924	True	seat_belt	0.107511	False	Australian_terrier	0.0998434	True	cocker_spaniel	2016-11-09 22:49:15	8060	1923	en
796387464403357696	This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5	Snicku	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg	1	Pekinese	0.461164	True	Pomeranian	0.28865	True	Siamese_cat	0.052423	False	Pekinese	2016-11-09 16:22:22	11702	4534	en
795464331001561088	Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz	None	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	doggo	https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg	1	golden_retriever	0.193082	True	Chesapeake_Bay_retriever	0.157927	True	soft-coated_wheaten_terrier	0.124684	True	golden_retriever	2016-11-07 03:14:10	52974	25944	en
795076730285391872	This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E	Bailey	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg	2	gas_pump	0.676439	False	harvester	0.049995300000000006	False	swing	0.0446596	False		2016-11-06 01:33:58	17269	5917	en
794332329137291264	This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU	Nimbus	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg	1	Samoyed	0.988307	True	malamute	0.00490635	True	Great_Pyrenees	0.00290129	True	Samoyed	2016-11-04 00:15:59	10199	2891	en
793962221541933056	This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR	Maximus	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg	1	Labrador_retriever	0.8616510000000001	True	golden_retriever	0.0444618	True	Staffordshire_bullterrier	0.016496700000000003	True	Labrador_retriever	2016-11-02 23:45:19	17896	5318	en
793845145112371200	This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5	Clark	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg	1	Old_English_sheepdog	0.7652770000000001	True	Bedlington_terrier	0.112753	True	Kerry_blue_terrier	0.0476617	True	Old_English_sheepdog	2016-11-02 16:00:06	9805	2040	en
793601777308463104	This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv	Dobby	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg	1	miniature_pinscher	0.538981	True	Chihuahua	0.21783	True	toy_terrier	0.0891487	True	miniature_pinscher	2016-11-01 23:53:02	8483	1774	en
793286476301799424	This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3	Moreton	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg	1	Afghan_hound	0.274637	True	borzoi	0.142204	True	doormat	0.109677	False	Afghan_hound	2016-11-01 03:00:09	26174	10016	en
793241302385262592	This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt	Tucker	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg	1	golden_retriever	0.559308	True	Labrador_retriever	0.390222	True	cocker_spaniel	0.0363157	True	golden_retriever	2016-11-01 00:00:38	11187	3564	en
793226087023144960	This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj	Juno	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg	1	wire-haired_fox_terrier	0.456047	True	Lakeland_terrier	0.273428	True	English_springer	0.0836433	True	wire-haired_fox_terrier	2016-10-31 23:00:11	10471	3114	en
793150605191548928	This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf	Nida	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg	1	Italian_greyhound	0.193869	True	bluetick	0.16038	True	standard_poodle	0.12598199999999998	True	Italian_greyhound	2016-10-31 18:00:14	6569	1853	en
793135492858580992	Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT	None	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg	1	bakery	0.737041	False	saltshaker	0.05239590000000001	False	teddy	0.0465926	False		2016-10-31 17:00:11	6877	2716	en
792883833364439040	This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz	Bailey	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg	3	jack-o'-lantern	0.999306	False	basketball	0.000113129	False	standard_poodle	8.31451e-05	True	standard_poodle	2016-10-31 00:20:11	12040	4655	en
792773781206999040	This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL	Monster	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg	1	Yorkshire_terrier	0.912804	True	silky_terrier	0.06782250000000001	True	Australian_terrier	0.00445069	True	Yorkshire_terrier	2016-10-30 17:02:53	7810	1826	en
792394556390137856	Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8	Bebe	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg	2	cocker_spaniel	0.746387	True	Irish_setter	0.0916151	True	miniature_poodle	0.061078199999999985	True	cocker_spaniel	2016-10-29 15:55:58	14318	4673	en
792050063153438720	This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu	Remus	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg	2	komondor	0.942856	True	swab	0.05271519999999999	False	Tibetan_terrier	0.002743	True	komondor	2016-10-28 17:07:05	7631	1967	en
791672322847637504	When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh	None	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg	1	golden_retriever	0.705092	True	Labrador_retriever	0.219721	True	kuvasz	0.015965	True	golden_retriever	2016-10-27 16:06:04	12499	3403	en
791406955684368384	Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc	Levi	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg	4	Pembroke	0.972629	True	Cardigan	0.0270259	True	basenji	0.000152502	True	Pembroke	2016-10-26 22:31:36	13949	4482	en
790946055508652032	This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI	Betty	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	puppo,puppo	https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg	1	dishwasher	0.700466	False	golden_retriever	0.245773	True	chow	0.0390117	True	golden_retriever	2016-10-25 16:00:09	17677	5108	en
790698755171364864	This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7	Mosby	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg	1	Bernese_mountain_dog	0.996541	True	EntleBucher	0.00105698	True	Appenzeller	0.000997907	True	Bernese_mountain_dog	2016-10-24 23:37:28	8720	2079	en
790581949425475584	This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4	Duke	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg	2	refrigerator	0.998886	False	malinois	0.000152999	True	kelpie	0.000130817	True	malinois	2016-10-24 15:53:19	21992	7824	en
789986466051088384	This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v	Happy	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg	1	tub	0.479477	False	bathtub	0.325106	False	golden_retriever	0.07853049999999999	True	golden_retriever	2016-10-23 00:27:05	9826	2518	en
789530877013393408	This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq	Rizzy	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg	3	schipperke	0.363272	True	kelpie	0.197021	True	Norwegian_elkhound	0.151024	True	schipperke	2016-10-21 18:16:44	12508	3672	en
789268448748703744	This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS	Stella	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	10.0	10.0	None	https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg	1	malamute	0.81286	True	Siberian_husky	0.120853	True	Eskimo_dog	0.0242693	True	malamute	2016-10-21 00:53:56	9698	2812	en
788908386943430656	This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm	Lucy	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg	1	remote_control	0.8815379999999999	False	oscilloscope	0.0355131	False	golden_retriever	0.0340897	True	golden_retriever	2016-10-20 01:03:11	29150	13480	en
788765914992902144	This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq	Butter	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	12.0	10.0	None	https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg	1	cocker_spaniel	0.500509	True	golden_retriever	0.27273400000000003	True	jigsaw_puzzle	0.041475800000000014	False	cocker_spaniel	2016-10-19 15:37:03	29162	11209	en
788412144018661376	This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S	Dexter	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11.0	10.0	None	https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg	1	golden_retriever	0.805238	True	Labrador_retriever	0.113798	True	Brittany_spaniel	0.0385587	True	golden_retriever	2016-10-18 16:11:17	16565	5760	en
788150585577050112	This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc	Leo	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	13.0	10.0	None	https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg	3	chow	0.814145	True	Pomeranian	0.112704	True	Chihuahua	0.0158832	True	chow	2016-10-17 22:51:57	6532	1418	en
